target_split,source_split,relative_path,source_name,sequence_index,sequence_group,D00,D10,D20,D40
train,train,China_MotorBike_001288.jpg,China_MotorBike,1288,China_MotorBike:000012,1,0,0,0
train,train,China_MotorBike_001289.jpg,China_MotorBike,1289,China_MotorBike:000012,0,1,0,0
train,val,China_MotorBike_001290.jpg,China_MotorBike,1290,China_MotorBike:000012,0,0,2,0
train,train,China_MotorBike_001291.jpg,China_MotorBike,1291,China_MotorBike:000012,1,0,0,0
train,train,China_MotorBike_001292.jpg,China_MotorBike,1292,China_MotorBike:000012,5,0,0,0
train,train,China_MotorBike_001293.jpg,China_MotorBike,1293,China_MotorBike:000012,0,0,0,1
train,train,China_MotorBike_001294.jpg,China_MotorBike,1294,China_MotorBike:000012,0,2,0,0
train,train,China_MotorBike_001295.jpg,China_MotorBike,1295,China_MotorBike:000012,1,0,0,0
train,train,China_MotorBike_001296.jpg,China_MotorBike,1296,China_MotorBike:000012,1,0,1,0
train,train,China_MotorBike_001297.jpg,China_MotorBike,1297,China_MotorBike:000012,2,1,0,0
train,train,China_MotorBike_001298.jpg,China_MotorBike,1298,China_MotorBike:000012,1,2,0,0
train,train,China_MotorBike_001299.jpg,China_MotorBike,1299,China_MotorBike:000012,1,0,0,0
train,train,China_MotorBike_001300.jpg,China_MotorBike,1300,China_MotorBike:000013,0,0,0,1
train,train,China_MotorBike_001301.jpg,China_MotorBike,1301,China_MotorBike:000013,2,1,0,0
train,train,China_MotorBike_001302.jpg,China_MotorBike,1302,China_MotorBike:000013,1,0,0,0
train,val,China_MotorBike_001303.jpg,China_MotorBike,1303,China_MotorBike:000013,2,1,1,0
train,train,China_MotorBike_001304.jpg,China_MotorBike,1304,China_MotorBike:000013,1,0,0,0
train,train,China_MotorBike_001305.jpg,China_MotorBike,1305,China_MotorBike:000013,1,2,0,0
train,train,China_MotorBike_001306.jpg,China_MotorBike,1306,China_MotorBike:000013,1,1,0,0
train,train,China_MotorBike_001307.jpg,China_MotorBike,1307,China_MotorBike:000013,0,0,0,2
train,train,China_MotorBike_001308.jpg,China_MotorBike,1308,China_MotorBike:000013,0,1,0,0
train,train,China_MotorBike_001309.jpg,China_MotorBike,1309,China_MotorBike:000013,1,0,0,0
train,train,China_MotorBike_001310.jpg,China_MotorBike,1310,China_MotorBike:000013,0,2,1,0
train,val,China_MotorBike_001311.jpg,China_MotorBike,1311,China_MotorBike:000013,0,0,0,0
train,train,China_MotorBike_001312.jpg,China_MotorBike,1312,China_MotorBike:000013,2,0,1,0
train,train,China_MotorBike_001313.jpg,China_MotorBike,1313,China_MotorBike:000013,1,0,0,0
train,train,China_MotorBike_001314.jpg,China_MotorBike,1314,China_MotorBike:000013,2,2,0,0
train,train,China_MotorBike_001315.jpg,China_MotorBike,1315,China_MotorBike:000013,0,1,0,0
train,train,China_MotorBike_001316.jpg,China_MotorBike,1316,China_MotorBike:000013,1,0,0,0
train,train,China_MotorBike_001317.jpg,China_MotorBike,1317,China_MotorBike:000013,4,2,0,0
train,train,China_MotorBike_001318.jpg,China_MotorBike,1318,China_MotorBike:000013,0,1,0,0
train,train,China_MotorBike_001319.jpg,China_MotorBike,1319,China_MotorBike:000013,1,0,0,0
train,train,China_MotorBike_001320.jpg,China_MotorBike,1320,China_MotorBike:000013,1,0,0,0
train,train,China_MotorBike_001321.jpg,China_MotorBike,1321,China_MotorBike:000013,1,1,0,0
train,train,China_MotorBike_001322.jpg,China_MotorBike,1322,China_MotorBike:000013,0,2,0,0
train,train,China_MotorBike_001323.jpg,China_MotorBike,1323,China_MotorBike:000013,2,0,0,0
train,train,China_MotorBike_001324.jpg,China_MotorBike,1324,China_MotorBike:000013,1,2,0,0
train,train,China_MotorBike_001325.jpg,China_MotorBike,1325,China_MotorBike:000013,0,0,2,0
train,train,China_MotorBike_001326.jpg,China_MotorBike,1326,China_MotorBike:000013,0,1,1,0
train,train,China_MotorBike_001327.jpg,China_MotorBike,1327,China_MotorBike:000013,3,0,0,0
train,train,China_MotorBike_001328.jpg,China_MotorBike,1328,China_MotorBike:000013,0,1,1,0
train,train,China_MotorBike_001329.jpg,China_MotorBike,1329,China_MotorBike:000013,1,0,0,0
train,train,China_MotorBike_001330.jpg,China_MotorBike,1330,China_MotorBike:000013,3,1,0,0
train,train,China_MotorBike_001331.jpg,China_MotorBike,1331,China_MotorBike:000013,2,0,0,0
train,val,China_MotorBike_001332.jpg,China_MotorBike,1332,China_MotorBike:000013,4,1,0,0
train,train,China_MotorBike_001333.jpg,China_MotorBike,1333,China_MotorBike:000013,3,0,0,0
train,train,China_MotorBike_001334.jpg,China_MotorBike,1334,China_MotorBike:000013,5,1,0,0
train,train,China_MotorBike_001335.jpg,China_MotorBike,1335,China_MotorBike:000013,1,1,0,0
train,train,China_MotorBike_001336.jpg,China_MotorBike,1336,China_MotorBike:000013,0,0,1,0
train,train,China_MotorBike_001337.jpg,China_MotorBike,1337,China_MotorBike:000013,0,1,0,0
train,train,China_MotorBike_001338.jpg,China_MotorBike,1338,China_MotorBike:000013,2,1,0,0
train,val,China_MotorBike_001339.jpg,China_MotorBike,1339,China_MotorBike:000013,2,2,0,0
train,train,China_MotorBike_001340.jpg,China_MotorBike,1340,China_MotorBike:000013,0,0,0,1
train,train,China_MotorBike_001341.jpg,China_MotorBike,1341,China_MotorBike:000013,4,1,0,0
train,train,China_MotorBike_001342.jpg,China_MotorBike,1342,China_MotorBike:000013,4,0,0,0
train,train,China_MotorBike_001343.jpg,China_MotorBike,1343,China_MotorBike:000013,3,1,0,0
train,train,China_MotorBike_001344.jpg,China_MotorBike,1344,China_MotorBike:000013,0,0,1,0
train,train,China_MotorBike_001345.jpg,China_MotorBike,1345,China_MotorBike:000013,0,1,0,0
train,train,China_MotorBike_001346.jpg,China_MotorBike,1346,China_MotorBike:000013,1,0,1,0
train,train,China_MotorBike_001347.jpg,China_MotorBike,1347,China_MotorBike:000013,2,1,0,0
train,train,China_MotorBike_001348.jpg,China_MotorBike,1348,China_MotorBike:000013,0,0,1,0
train,train,China_MotorBike_001349.jpg,China_MotorBike,1349,China_MotorBike:000013,2,2,0,0
train,train,China_MotorBike_001350.jpg,China_MotorBike,1350,China_MotorBike:000013,0,0,0,2
train,val,China_MotorBike_001351.jpg,China_MotorBike,1351,China_MotorBike:000013,2,0,0,0
train,train,China_MotorBike_001352.jpg,China_MotorBike,1352,China_MotorBike:000013,1,0,2,0
train,train,China_MotorBike_001353.jpg,China_MotorBike,1353,China_MotorBike:000013,0,3,0,0
train,val,China_MotorBike_001354.jpg,China_MotorBike,1354,China_MotorBike:000013,1,0,0,0
train,train,China_MotorBike_001355.jpg,China_MotorBike,1355,China_MotorBike:000013,0,1,0,0
train,train,China_MotorBike_001356.jpg,China_MotorBike,1356,China_MotorBike:000013,0,0,1,0
train,train,China_MotorBike_001357.jpg,China_MotorBike,1357,China_MotorBike:000013,1,0,0,0
train,val,China_MotorBike_001358.jpg,China_MotorBike,1358,China_MotorBike:000013,0,1,1,0
train,train,China_MotorBike_001359.jpg,China_MotorBike,1359,China_MotorBike:000013,1,0,1,0
train,val,China_MotorBike_001360.jpg,China_MotorBike,1360,China_MotorBike:000013,4,0,0,0
train,val,China_MotorBike_001361.jpg,China_MotorBike,1361,China_MotorBike:000013,2,0,0,0
train,train,China_MotorBike_001362.jpg,China_MotorBike,1362,China_MotorBike:000013,0,1,1,0
train,val,China_MotorBike_001363.jpg,China_MotorBike,1363,China_MotorBike:000013,0,1,0,0
train,train,China_MotorBike_001364.jpg,China_MotorBike,1364,China_MotorBike:000013,3,0,0,0
train,train,China_MotorBike_001365.jpg,China_MotorBike,1365,China_MotorBike:000013,2,0,1,0
train,train,China_MotorBike_001366.jpg,China_MotorBike,1366,China_MotorBike:000013,3,1,0,0
train,val,China_MotorBike_001367.jpg,China_MotorBike,1367,China_MotorBike:000013,1,0,2,0
train,train,China_MotorBike_001368.jpg,China_MotorBike,1368,China_MotorBike:000013,1,0,0,0
train,train,China_MotorBike_001369.jpg,China_MotorBike,1369,China_MotorBike:000013,2,2,0,0
train,train,China_MotorBike_001370.jpg,China_MotorBike,1370,China_MotorBike:000013,0,0,0,1
train,train,China_MotorBike_001371.jpg,China_MotorBike,1371,China_MotorBike:000013,2,1,2,0
train,train,China_MotorBike_001372.jpg,China_MotorBike,1372,China_MotorBike:000013,0,0,1,0
train,train,China_MotorBike_001373.jpg,China_MotorBike,1373,China_MotorBike:000013,2,0,1,0
train,train,China_MotorBike_001374.jpg,China_MotorBike,1374,China_MotorBike:000013,0,1,0,0
train,train,China_MotorBike_001375.jpg,China_MotorBike,1375,China_MotorBike:000013,5,0,0,0
train,train,China_MotorBike_001376.jpg,China_MotorBike,1376,China_MotorBike:000013,1,0,0,0
train,train,China_MotorBike_001377.jpg,China_MotorBike,1377,China_MotorBike:000013,0,0,1,0
train,train,China_MotorBike_001378.jpg,China_MotorBike,1378,China_MotorBike:000013,1,0,1,0
train,train,China_MotorBike_001379.jpg,China_MotorBike,1379,China_MotorBike:000013,1,0,0,0
train,train,China_MotorBike_001380.jpg,China_MotorBike,1380,China_MotorBike:000013,0,0,1,0
train,val,China_MotorBike_001381.jpg,China_MotorBike,1381,China_MotorBike:000013,1,1,0,0
train,train,China_MotorBike_001382.jpg,China_MotorBike,1382,China_MotorBike:000013,3,0,0,0
train,train,China_MotorBike_001383.jpg,China_MotorBike,1383,China_MotorBike:000013,0,0,2,0
train,train,China_MotorBike_001384.jpg,China_MotorBike,1384,China_MotorBike:000013,1,0,0,0
train,train,China_MotorBike_001385.jpg,China_MotorBike,1385,China_MotorBike:000013,1,0,0,0
train,train,China_MotorBike_001386.jpg,China_MotorBike,1386,China_MotorBike:000013,1,2,0,0
train,train,China_MotorBike_001387.jpg,China_MotorBike,1387,China_MotorBike:000013,4,0,0,0
train,train,China_MotorBike_001388.jpg,China_MotorBike,1388,China_MotorBike:000013,2,0,0,0
train,val,China_MotorBike_001389.jpg,China_MotorBike,1389,China_MotorBike:000013,3,2,0,0
train,train,China_MotorBike_001390.jpg,China_MotorBike,1390,China_MotorBike:000013,1,1,0,0
train,train,China_MotorBike_001391.jpg,China_MotorBike,1391,China_MotorBike:000013,1,0,0,0
train,train,China_MotorBike_001392.jpg,China_MotorBike,1392,China_MotorBike:000013,1,0,0,0
train,val,China_MotorBike_001393.jpg,China_MotorBike,1393,China_MotorBike:000013,1,1,0,0
train,train,China_MotorBike_001394.jpg,China_MotorBike,1394,China_MotorBike:000013,1,0,2,0
train,train,China_MotorBike_001395.jpg,China_MotorBike,1395,China_MotorBike:000013,2,3,0,2
train,train,China_MotorBike_001396.jpg,China_MotorBike,1396,China_MotorBike:000013,5,0,0,0
train,train,China_MotorBike_001397.jpg,China_MotorBike,1397,China_MotorBike:000013,1,2,0,0
train,train,China_MotorBike_001398.jpg,China_MotorBike,1398,China_MotorBike:000013,2,0,0,0
train,train,China_MotorBike_001399.jpg,China_MotorBike,1399,China_MotorBike:000013,2,1,0,0
train,train,China_MotorBike_000800.jpg,China_MotorBike,800,China_MotorBike:000008,1,1,0,0
train,train,China_MotorBike_000801.jpg,China_MotorBike,801,China_MotorBike:000008,3,5,1,3
train,val,China_MotorBike_000802.jpg,China_MotorBike,802,China_MotorBike:000008,1,0,0,0
train,train,China_MotorBike_000803.jpg,China_MotorBike,803,China_MotorBike:000008,0,1,0,0
train,train,China_MotorBike_000804.jpg,China_MotorBike,804,China_MotorBike:000008,1,0,0,0
train,train,China_MotorBike_000805.jpg,China_MotorBike,805,China_MotorBike:000008,1,2,0,0
train,train,China_MotorBike_000806.jpg,China_MotorBike,806,China_MotorBike:000008,1,0,1,0
train,train,China_MotorBike_000807.jpg,China_MotorBike,807,China_MotorBike:000008,2,1,0,0
train,train,China_MotorBike_000808.jpg,China_MotorBike,808,China_MotorBike:000008,2,0,0,0
train,train,China_MotorBike_000809.jpg,China_MotorBike,809,China_MotorBike:000008,1,0,0,0
train,train,China_MotorBike_000810.jpg,China_MotorBike,810,China_MotorBike:000008,0,3,0,0
train,train,China_MotorBike_000811.jpg,China_MotorBike,811,China_MotorBike:000008,2,0,0,0
train,train,China_MotorBike_000812.jpg,China_MotorBike,812,China_MotorBike:000008,1,0,0,0
train,train,China_MotorBike_000813.jpg,China_MotorBike,813,China_MotorBike:000008,0,0,1,0
train,train,China_MotorBike_000814.jpg,China_MotorBike,814,China_MotorBike:000008,4,0,0,0
train,train,China_MotorBike_000815.jpg,China_MotorBike,815,China_MotorBike:000008,0,0,0,0
train,train,China_MotorBike_000816.jpg,China_MotorBike,816,China_MotorBike:000008,1,0,1,0
train,train,China_MotorBike_000817.jpg,China_MotorBike,817,China_MotorBike:000008,1,0,0,0
train,train,China_MotorBike_000818.jpg,China_MotorBike,818,China_MotorBike:000008,3,0,0,0
train,train,China_MotorBike_000819.jpg,China_MotorBike,819,China_MotorBike:000008,3,1,0,0
train,train,China_MotorBike_000820.jpg,China_MotorBike,820,China_MotorBike:000008,3,0,0,0
train,train,China_MotorBike_000821.jpg,China_MotorBike,821,China_MotorBike:000008,0,0,1,0
train,train,China_MotorBike_000822.jpg,China_MotorBike,822,China_MotorBike:000008,0,1,0,0
train,train,China_MotorBike_000823.jpg,China_MotorBike,823,China_MotorBike:000008,3,0,0,0
train,train,China_MotorBike_000824.jpg,China_MotorBike,824,China_MotorBike:000008,0,4,0,0
train,train,China_MotorBike_000825.jpg,China_MotorBike,825,China_MotorBike:000008,2,0,0,0
train,train,China_MotorBike_000826.jpg,China_MotorBike,826,China_MotorBike:000008,0,1,0,0
train,train,China_MotorBike_000827.jpg,China_MotorBike,827,China_MotorBike:000008,2,0,1,0
train,train,China_MotorBike_000828.jpg,China_MotorBike,828,China_MotorBike:000008,4,0,0,0
train,train,China_MotorBike_000829.jpg,China_MotorBike,829,China_MotorBike:000008,2,1,0,0
train,train,China_MotorBike_000830.jpg,China_MotorBike,830,China_MotorBike:000008,2,0,1,0
train,train,China_MotorBike_000831.jpg,China_MotorBike,831,China_MotorBike:000008,3,0,0,0
train,train,China_MotorBike_000832.jpg,China_MotorBike,832,China_MotorBike:000008,4,0,0,0
train,train,China_MotorBike_000833.jpg,China_MotorBike,833,China_MotorBike:000008,1,1,0,0
train,train,China_MotorBike_000834.jpg,China_MotorBike,834,China_MotorBike:000008,1,1,2,0
train,train,China_MotorBike_000835.jpg,China_MotorBike,835,China_MotorBike:000008,1,1,0,0
train,val,China_MotorBike_000836.jpg,China_MotorBike,836,China_MotorBike:000008,0,1,1,0
train,train,China_MotorBike_000837.jpg,China_MotorBike,837,China_MotorBike:000008,3,0,0,0
train,train,China_MotorBike_000838.jpg,China_MotorBike,838,China_MotorBike:000008,1,0,0,0
train,train,China_MotorBike_000839.jpg,China_MotorBike,839,China_MotorBike:000008,1,0,0,0
train,train,China_MotorBike_000840.jpg,China_MotorBike,840,China_MotorBike:000008,0,0,2,0
train,train,China_MotorBike_000841.jpg,China_MotorBike,841,China_MotorBike:000008,0,0,0,2
train,train,China_MotorBike_000842.jpg,China_MotorBike,842,China_MotorBike:000008,1,0,0,0
train,train,China_MotorBike_000843.jpg,China_MotorBike,843,China_MotorBike:000008,0,2,0,0
train,train,China_MotorBike_000844.jpg,China_MotorBike,844,China_MotorBike:000008,0,0,1,0
train,train,China_MotorBike_000845.jpg,China_MotorBike,845,China_MotorBike:000008,2,0,0,0
train,train,China_MotorBike_000846.jpg,China_MotorBike,846,China_MotorBike:000008,1,0,1,0
train,train,China_MotorBike_000847.jpg,China_MotorBike,847,China_MotorBike:000008,4,0,0,0
train,train,China_MotorBike_000848.jpg,China_MotorBike,848,China_MotorBike:000008,1,0,0,0
train,train,China_MotorBike_000849.jpg,China_MotorBike,849,China_MotorBike:000008,2,2,0,0
train,train,China_MotorBike_000850.jpg,China_MotorBike,850,China_MotorBike:000008,1,1,0,0
train,train,China_MotorBike_000851.jpg,China_MotorBike,851,China_MotorBike:000008,0,1,0,0
train,train,China_MotorBike_000852.jpg,China_MotorBike,852,China_MotorBike:000008,1,0,0,0
train,train,China_MotorBike_000853.jpg,China_MotorBike,853,China_MotorBike:000008,2,0,1,0
train,train,China_MotorBike_000854.jpg,China_MotorBike,854,China_MotorBike:000008,0,0,0,2
train,train,China_MotorBike_000855.jpg,China_MotorBike,855,China_MotorBike:000008,1,2,0,0
train,train,China_MotorBike_000856.jpg,China_MotorBike,856,China_MotorBike:000008,3,3,1,1
train,train,China_MotorBike_000857.jpg,China_MotorBike,857,China_MotorBike:000008,2,0,0,0
train,train,China_MotorBike_000858.jpg,China_MotorBike,858,China_MotorBike:000008,1,1,1,0
train,train,China_MotorBike_000859.jpg,China_MotorBike,859,China_MotorBike:000008,0,0,1,0
train,train,China_MotorBike_000860.jpg,China_MotorBike,860,China_MotorBike:000008,0,1,0,0
train,train,China_MotorBike_000861.jpg,China_MotorBike,861,China_MotorBike:000008,1,0,0,0
train,train,China_MotorBike_000862.jpg,China_MotorBike,862,China_MotorBike:000008,1,0,0,0
train,train,China_MotorBike_000863.jpg,China_MotorBike,863,China_MotorBike:000008,1,0,2,0
train,train,China_MotorBike_000864.jpg,China_MotorBike,864,China_MotorBike:000008,0,1,0,0
train,val,China_MotorBike_000865.jpg,China_MotorBike,865,China_MotorBike:000008,1,0,0,0
train,val,China_MotorBike_000866.jpg,China_MotorBike,866,China_MotorBike:000008,0,2,0,0
train,train,China_MotorBike_000867.jpg,China_MotorBike,867,China_MotorBike:000008,1,1,2,0
train,train,China_MotorBike_000868.jpg,China_MotorBike,868,China_MotorBike:000008,1,0,0,0
train,train,China_MotorBike_000869.jpg,China_MotorBike,869,China_MotorBike:000008,1,0,0,0
train,val,China_MotorBike_000870.jpg,China_MotorBike,870,China_MotorBike:000008,2,1,0,0
train,train,China_MotorBike_000871.jpg,China_MotorBike,871,China_MotorBike:000008,1,0,0,0
train,train,China_MotorBike_000872.jpg,China_MotorBike,872,China_MotorBike:000008,3,1,0,0
train,train,China_MotorBike_000873.jpg,China_MotorBike,873,China_MotorBike:000008,0,1,2,0
train,train,China_MotorBike_000874.jpg,China_MotorBike,874,China_MotorBike:000008,1,0,0,0
train,val,China_MotorBike_000875.jpg,China_MotorBike,875,China_MotorBike:000008,2,1,0,0
train,train,China_MotorBike_000876.jpg,China_MotorBike,876,China_MotorBike:000008,0,0,1,0
train,train,China_MotorBike_000877.jpg,China_MotorBike,877,China_MotorBike:000008,2,0,0,0
train,train,China_MotorBike_000878.jpg,China_MotorBike,878,China_MotorBike:000008,1,0,0,0
train,train,China_MotorBike_000879.jpg,China_MotorBike,879,China_MotorBike:000008,1,0,0,0
train,train,China_MotorBike_000880.jpg,China_MotorBike,880,China_MotorBike:000008,0,0,1,0
train,train,China_MotorBike_000881.jpg,China_MotorBike,881,China_MotorBike:000008,6,0,0,0
train,train,China_MotorBike_000882.jpg,China_MotorBike,882,China_MotorBike:000008,1,0,2,1
train,train,China_MotorBike_000883.jpg,China_MotorBike,883,China_MotorBike:000008,2,0,0,0
train,train,China_MotorBike_000884.jpg,China_MotorBike,884,China_MotorBike:000008,1,2,0,0
train,val,China_MotorBike_000885.jpg,China_MotorBike,885,China_MotorBike:000008,4,0,0,0
train,train,China_MotorBike_000886.jpg,China_MotorBike,886,China_MotorBike:000008,1,0,0,0
train,val,China_MotorBike_000887.jpg,China_MotorBike,887,China_MotorBike:000008,1,0,0,0
train,train,China_MotorBike_000888.jpg,China_MotorBike,888,China_MotorBike:000008,0,0,2,0
train,val,China_MotorBike_000889.jpg,China_MotorBike,889,China_MotorBike:000008,0,1,0,0
train,train,China_MotorBike_000890.jpg,China_MotorBike,890,China_MotorBike:000008,4,1,1,0
train,train,China_MotorBike_000891.jpg,China_MotorBike,891,China_MotorBike:000008,2,0,0,0
train,val,China_MotorBike_000892.jpg,China_MotorBike,892,China_MotorBike:000008,1,1,0,0
train,train,China_MotorBike_000893.jpg,China_MotorBike,893,China_MotorBike:000008,1,0,1,0
train,train,China_MotorBike_000894.jpg,China_MotorBike,894,China_MotorBike:000008,0,1,1,0
train,train,China_MotorBike_000895.jpg,China_MotorBike,895,China_MotorBike:000008,4,3,0,0
train,train,China_MotorBike_000896.jpg,China_MotorBike,896,China_MotorBike:000008,2,1,0,0
train,train,China_MotorBike_000897.jpg,China_MotorBike,897,China_MotorBike:000008,3,1,0,0
train,train,China_MotorBike_000898.jpg,China_MotorBike,898,China_MotorBike:000008,1,0,0,0
